state,code_state,district,code_district,code_state_district,year,population_total,area_km2,population_growth,housing_total,housing_occupied,housing_empty,household_total,household_size_avg,sex_male,sex_female,nationality_citizen,nationality_non_citizen,ethnicity_bumi,ethnicity_chinese,ethnicity_indian,ethnicity_other,age_0_14,age_15_64,age_65_above,marital_of_age,marital_never_married,marital_married,marital_widowed,marital_separated,marital_unknown,religion_muslim,religion_christian,religion_buddhist,religion_hindu,religion_other,religion_atheist,religion_unknown,density_urban,density_rural,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
Kedah,2,Kuala Muda,4,2_4,1991,254372.0,913,2.8,67173.0,52653.0,14520.0,53413.0,4.7,125549.0,128823.0,253332.0,1040.0,152543.0,59348.0,40066.0,1375.0,93276.0,150806.0,10290.0,189602.0,82259.0,96559.0,9155.0,1629.0,,154357.0,3691.0,37340.0,36545.0,21822,303.0,187.0,138512.0,115860.0,,,,,,,Selangor,Petaling,10,5,10_5
Kedah,2,Kuala Muda,4,2_4,2000,339898.0,913,2.9,88359.0,74229.0,14130.0,74816.0,4.5,170248.0,169650.0,332482.0,7416.0,212481.0,70252.0,48276.0,1473.0,116094.0,210287.0,13517.0,223804.0,72555.0,137983.0,11430.0,1836.0,,219731.0,4429.0,55863.0,44813.0,14182,574.0,306.0,217741.0,122157.0,,,,,,,Selangor,Sabak Bernam,10,6,10_6
Kedah,2,Kuala Muda,4,2_4,2010,443488.0,913,2.7,135064.0,104038.0,31026.0,105429.0,4.1,224626.0,218862.0,423736.0,19752.0,280402.0,82249.0,58986.0,2099.0,131269.0,289644.0,22575.0,312219.0,102427.0,189865.0,17062.0,2865.0,,291946.0,5752.0,83214.0,56971.0,3082,328.0,2195.0,375000.0,68488.0,,,,,,,Selangor,Sepang,10,7,10_7
Kedah,2,Kuala Muda,4,2_4,2020,544984.0,913,2.1,166581.0,128271.0,38310.0,131802.0,3.9,280022.0,264962.0,509844.0,35140.0,366068.0,83024.0,58581.0,2171.0,130338.0,369798.0,44848.0,382151.0,114011.0,228387.0,15920.0,4559.0,19274.0,376394.0,5990.0,81498.0,57755.0,3866,206.0,19275.0,478314.0,66670.0,,,,,,,Selangor,Ulu Langat,10,8,10_8
Kedah,2,Kubang Pasu,5,2_5,1970,117451.0,946,,,,,,,59515.0,57936.0,117451.0,,98669.0,13659.0,3270.0,1853.0,,,,,,,,,,,,,,,,,,,,,,,,,Selangor,Ulu Selangor,10,9,10_9
Kedah,2,Kubang Pasu,5,2_5,1980,129808.0,946,1.0,,,,,,63933.0,65875.0,129808.0,,109282.0,14608.0,3781.0,2137.0,50363.0,73986.0,5459.0,,,,,,,,,,,,,,13908.0,115900.0,,,,,,,Terengganu,Besut,11,1,11_1
Kedah,2,Kubang Pasu,5,2_5,1991,157963.0,946,2.0,38521.0,32812.0,5709.0,33105.0,4.6,78471.0,79492.0,157470.0,493.0,134941.0,15598.0,4210.0,2721.0,58273.0,91959.0,7731.0,117364.0,46997.0,63154.0,5638.0,1575.0,,135374.0,521.0,14945.0,3773.0,2694,45.0,570.0,35881.0,122082.0,,,,,,,Terengganu,Dungun,11,2,11_2
Kedah,2,Kubang Pasu,5,2_5,2000,185856.0,946,1.6,43175.0,38064.0,5111.0,38321.0,4.5,89556.0,96300.0,184046.0,1810.0,160901.0,15892.0,4384.0,2869.0,60654.0,115433.0,9769.0,125202.0,41082.0,75879.0,6676.0,1565.0,,162324.0,1006.0,17108.0,4065.0,1277,54.0,22.0,49401.0,136455.0,,,,,,,Terengganu,Kemaman,11,3,11_3
Kedah,2,Kubang Pasu,5,2_5,2010,214479.0,946,1.4,57119.0,46984.0,10135.0,47731.0,4.1,104688.0,109791.0,209463.0,5016.0,184934.0,16555.0,4846.0,3128.0,57172.0,143767.0,13540.0,157307.0,61207.0,85049.0,9414.0,1637.0,,188657.0,1054.0,19718.0,4579.0,357,53.0,61.0,111369.0,103110.0,,,,,,,Terengganu,Kuala Terengganu,11,4,11_4
Kedah,2,Kubang Pasu,5,2_5,2020,237759.0,946,1.0,72463.0,55395.0,17068.0,58695.0,3.9,117316.0,120443.0,230846.0,6913.0,207675.0,14934.0,4911.0,3326.0,63125.0,156482.0,18152.0,179324.0,63130.0,102416.0,9731.0,2097.0,1950.0,212015.0,1885.0,16649.0,4488.0,200,571.0,1951.0,128858.0,108901.0,,,,,,,Terengganu,Marang,11,5,11_5
Kedah,2,Kulim,6,2_6,1970,88346.0,774,,,,,,,44322.0,44024.0,88346.0,,40337.0,26590.0,21221.0,198.0,,,,,,,,,,,,,,,,,,,,,,,,,Terengganu,Hulu Terengganu,11,6,11_6
Kedah,2,Kulim,6,2_6,1980,92525.0,774,0.5,,,,,,45068.0,47457.0,92525.0,,45292.0,26045.0,20987.0,201.0,36576.0,52020.0,3929.0,,,,,,,,,,,,,,26817.0,65708.0,,,,,,,Terengganu,Setiu,11,7,11_7
Kedah,2,Kulim,6,2_6,1991,128356.0,774,3.3,33345.0,25890.0,7455.0,26347.0,4.8,62828.0,65528.0,127681.0,675.0,73964.0,27170.0,26027.0,520.0,45780.0,77308.0,5268.0,96777.0,43894.0,47704.0,4336.0,843.0,,75273.0,2144.0,19269.0,24043.0,7418,122.0,54.0,58328.0,70028.0,,,,,,,Terengganu,Kuala Nerus,11,8,11_8
Kedah,2,Kulim,6,2_6,2000,190952.0,774,4.0,52213.0,41868.0,10345.0,42161.0,4.5,95472.0,95480.0,186203.0,4749.0,113284.0,36200.0,36204.0,515.0,65672.0,118049.0,7231.0,125280.0,40534.0,77885.0,5887.0,974.0,,118051.0,3108.0,29848.0,33973.0,5757,117.0,98.0,117488.0,73464.0,,,,,,,Sabah,Tawau,12,1,12_1
Kedah,2,Kulim,6,2_6,2010,281260.0,774,3.9,75005.0,63253.0,11752.0,63942.0,4.3,146510.0,134750.0,265902.0,15358.0,169154.0,46208.0,49830.0,710.0,87321.0,182160.0,11779.0,193939.0,65000.0,118795.0,8773.0,1371.0,,177623.0,4315.0,44737.0,48335.0,2687,144.0,3419.0,255263.0,25997.0,,,,,,,Sabah,Lahad Datu,12,2,12_2
Kedah,2,Kulim,6,2_6,2020,337699.0,774,1.8,93407.0,77947.0,15460.0,80772.0,4.1,173041.0,164658.0,318348.0,19351.0,221452.0,47366.0,48070.0,1460.0,79726.0,230858.0,27115.0,233324.0,72669.0,142274.0,8264.0,2521.0,7596.0,230686.0,3810.0,46281.0,46502.0,2583,241.0,7596.0,296845.0,40854.0,,,,,,,Sabah,Semporna,12,3,12_3
Kedah,2,Langkawi,7,2_7,1970,23788.0,526,,,,,,,11931.0,11857.0,23788.0,,20991.0,1962.0,794.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,Sabah,Sandakan,12,4,12_4
Kedah,2,Langkawi,7,2_7,1980,28340.0,526,1.8,,,,,,14326.0,14014.0,28340.0,,25156.0,2105.0,855.0,224.0,11052.0,16093.0,1195.0,,,,,,,,,,,,,,,28340.0,,,,,,,Sabah,Kinabatangan,12,5,12_5
Kedah,2,Langkawi,7,2_7,1991,42938.0,526,4.2,10204.0,8794.0,1410.0,9006.0,4.7,22157.0,20781.0,41684.0,1254.0,37536.0,2769.0,1095.0,284.0,15613.0,25581.0,1744.0,30975.0,12248.0,17155.0,1169.0,403.0,,38413.0,201.0,2223.0,883.0,393,20.0,32.0,10503.0,32435.0,,,,,,,Sabah,Beluran,12,6,12_6
Kedah,2,Langkawi,7,2_7,2000,69681.0,526,4.8,19573.0,15354.0,4219.0,15465.0,4.3,35523.0,34158.0,67396.0,2285.0,61246.0,4136.0,1540.0,474.0,24913.0,42488.0,2280.0,44768.0,14147.0,28536.0,1594.0,491.0,,63525.0,526.0,3924.0,1345.0,289,49.0,23.0,20997.0,48684.0,,,,,,,Sabah,Kota Kinabalu,12,7,12_7
Kedah,2,Langkawi,7,2_7,2010,92784.0,526,2.9,26157.0,21715.0,4442.0,22012.0,3.9,49065.0,43719.0,83607.0,9177.0,77430.0,4253.0,1712.0,212.0,27326.0,61895.0,3563.0,65458.0,19469.0,43042.0,2360.0,587.0,,79908.0,673.0,4714.0,1628.0,66,95.0,5700.0,77740.0,15044.0,,,,,,,Sabah,Ranau,12,8,12_8
Kedah,2,Langkawi,7,2_7,2020,94138.0,526,0.1,33025.0,25680.0,7345.0,25983.0,3.6,48694.0,45444.0,90015.0,4123.0,82688.0,4611.0,1741.0,975.0,24038.0,63593.0,6507.0,68924.0,21294.0,41605.0,3105.0,1430.0,1490.0,85490.0,940.0,4523.0,1579.0,56,60.0,1490.0,88986.0,5152.0,,,,,,,Sabah,Kota Belud,12,9,12_9
Kedah,2,Padang Terap,8,2_8,1970,30363.0,1359,,,,,,,15513.0,14850.0,30363.0,,26892.0,928.0,214.0,2329.0,,,,,,,,,,,,,,,,,,,,,,,,,Sabah,Tuaran,12,10,12_10
Kedah,2,Padang Terap,8,2_8,1980,40428.0,1359,2.9,,,,,,20215.0,20213.0,40428.0,,36776.0,728.0,137.0,2787.0,17538.0,21600.0,1290.0,,,,,,,,,,,,,,,40428.0,,,,,,,Sabah,Penampang,12,11,12_11
Kedah,2,Padang Terap,8,2_8,1991,50726.0,1359,2.3,12175.0,10622.0,1553.0,10767.0,4.7,25130.0,25596.0,50532.0,194.0,46293.0,783.0,136.0,3320.0,21308.0,27325.0,2093.0,35795.0,13506.0,20234.0,1535.0,520.0,,46525.0,45.0,3861.0,102.0,180,12.0,1.0,,50726.0,,,,,,,Sabah,Papar,12,12,12_12
Kedah,2,Padang Terap,8,2_8,2000,55847.0,1359,1.0,13579.0,11913.0,1666.0,11945.0,4.6,27657.0,28190.0,55638.0,209.0,51281.0,661.0,47.0,3649.0,21733.0,31091.0,3023.0,34114.0,9276.0,22402.0,2041.0,395.0,,51480.0,16.0,4273.0,27.0,45,4.0,2.0,,55847.0,,,,,,,Sabah,Kudat,12,13,12_13
Kedah,2,Padang Terap,8,2_8,2010,61970.0,1359,1.0,16081.0,14080.0,2001.0,14232.0,4.3,31395.0,30575.0,60413.0,1557.0,55858.0,651.0,85.0,3819.0,18549.0,38768.0,4653.0,43421.0,13434.0,26656.0,2906.0,425.0,,57028.0,64.0,4772.0,76.0,16,,14.0,,61970.0,,,,,,,Sabah,Kota Marudu,12,14,12_14
Kedah,2,Padang Terap,8,2_8,2020,65698.0,1359,0.6,19028.0,15619.0,3409.0,15968.0,4.1,34223.0,31475.0,62389.0,3309.0,57279.0,497.0,28.0,4585.0,18013.0,43000.0,4685.0,48427.0,15580.0,28818.0,3300.0,592.0,137.0,58752.0,206.0,6467.0,67.0,11,58.0,137.0,,65698.0,,,,,,,Sabah,Pitas,12,15,12_15
Kedah,2,Sik,9,2_9,1970,39027.0,1635,,,,,,,20016.0,19011.0,39027.0,,34815.0,1454.0,189.0,2569.0,,,,,,,,,,,,,,,,,,,,,,,,,Sabah,Beaufort,12,16,12_16
Kedah,2,Sik,9,2_9,1980,43366.0,1635,1.1,,,,,,21593.0,21773.0,43366.0,,39244.0,1032.0,91.0,2999.0,18771.0,23170.0,1425.0,,,,,,,,,,,,,,,43366.0,,,,,,,Sabah,Kuala Penyu,12,17,12_17
Kedah,2,Sik,9,2_9,1991,54466.0,1635,2.3,12956.0,11204.0,1752.0,11359.0,4.7,27121.0,27345.0,54362.0,104.0,50143.0,973.0,94.0,3152.0,23245.0,28837.0,2384.0,38378.0,15354.0,20703.0,1752.0,569.0,,50332.0,13.0,3927.0,21.0,106,22.0,22.0,,54466.0,,,,,,,Sabah,Sipitang,12,18,12_18
Kedah,2,Sik,9,2_9,2000,59556.0,1635,0.9,14232.0,12500.0,1732.0,12637.0,4.7,29718.0,29838.0,59386.0,170.0,55200.0,802.0,45.0,3339.0,22475.0,33838.0,3243.0,37081.0,11275.0,22982.0,2374.0,450.0,,55391.0,14.0,3880.0,15.0,248,6.0,2.0,,59556.0,,,,,,,Sabah,Tenom,12,19,12_19
Kedah,2,Sik,9,2_9,2010,66387.0,1635,1.1,16944.0,15392.0,1552.0,15549.0,4.2,34140.0,32247.0,64795.0,1592.0,60151.0,690.0,52.0,3902.0,20675.0,40796.0,4916.0,45712.0,13833.0,28163.0,3207.0,509.0,,61171.0,19.0,4760.0,48.0,76,3.0,310.0,,66387.0,,,,,,,Sabah,Nabawan,12,20,12_20
Kedah,2,Sik,9,2_9,2020,67925.0,1635,0.2,19135.0,17254.0,1881.0,17421.0,3.8,34674.0,33251.0,65808.0,2117.0,61813.0,513.0,57.0,3425.0,18668.0,44401.0,4856.0,50239.0,14493.0,31203.0,3279.0,598.0,666.0,63010.0,42.0,4087.0,55.0,20,1.0,710.0,9707.0,58218.0,,,,,,,Sabah,Keningau,12,21,12_21
Kedah,2,Yan,10,2_10,1970,55003.0,246,,,,,,,26812.0,28191.0,55003.0,,47098.0,7525.0,314.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,Sabah,Tambunan,12,22,12_22
Kedah,2,Yan,10,2_10,1980,59030.0,246,0.7,,,,,,28436.0,30594.0,59030.0,,51462.0,7258.0,261.0,49.0,23819.0,32577.0,2634.0,,,,,,,,,,,,,,,59030.0,,,,,,,Sabah,Kunak,12,23,12_23
Kedah,2,Yan,10,2_10,1991,60483.0,246,0.2,13430.0,12162.0,1268.0,12252.0,4.8,28871.0,31612.0,60319.0,164.0,54183.0,5709.0,186.0,241.0,22706.0,34168.0,3609.0,45774.0,19943.0,22415.0,2853.0,563.0,,54555.0,23.0,4328.0,105.0,1383,46.0,8.0,,60483.0,,,,,,,Sabah,Tongod,12,24,12_24
Kedah,2,Yan,10,2_10,2000,62217.0,246,0.3,14458.0,13204.0,1254.0,13255.0,4.7,30360.0,31857.0,61852.0,365.0,56925.0,4636.0,138.0,153.0,22020.0,35802.0,4395.0,40197.0,11757.0,24745.0,3187.0,508.0,,57422.0,27.0,3934.0,103.0,681,49.0,1.0,,62217.0,,,,,,,Sabah,Putatan,12,25,12_25
Kedah,2,Yan,10,2_10,2010,66606.0,246,0.7,15910.0,14895.0,1015.0,14942.0,4.5,33168.0,33438.0,65950.0,656.0,61497.0,4326.0,91.0,36.0,20787.0,40108.0,5711.0,45819.0,14005.0,27756.0,3556.0,502.0,,61933.0,43.0,4330.0,73.0,58,1.0,168.0,29978.0,36628.0,,,,,,,Sabah,Telupid,12,26,12_26
Kedah,2,Yan,10,2_10,2020,73384.0,246,1.0,17983.0,15331.0,2652.0,16927.0,4.3,37659.0,35725.0,72802.0,582.0,69938.0,2734.0,63.0,67.0,19925.0,47866.0,5593.0,51001.0,15558.0,31260.0,3394.0,560.0,229.0,70332.0,72.0,2673.0,36.0,37,5.0,229.0,33969.0,39415.0,,,,,,,Sabah,Kalabakan,12,27,12_27
Kedah,2,Pendang,11,2_11,1970,,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Kuching,13,1,13_1
Kedah,2,Pendang,11,2_11,1980,75861.0,629,,,,,,,37113.0,38748.0,75861.0,,64534.0,5742.0,963.0,4622.0,31197.0,41740.0,2924.0,,,,,,,,,,,,,,,75861.0,,,,,,,Sarawak,Bau,13,2,13_2
Kedah,2,Pendang,11,2_11,1991,83092.0,629,0.9,19463.0,17371.0,2092.0,17465.0,4.7,40814.0,42278.0,82944.0,148.0,72272.0,5134.0,606.0,4932.0,31878.0,46725.0,4489.0,61218.0,23694.0,33193.0,3476.0,855.0,,72596.0,71.0,8878.0,507.0,997,24.0,19.0,,83092.0,,,,,,,Sarawak,Lundu,13,3,13_3
Kedah,2,Pendang,11,2_11,2000,89764.0,629,0.8,21213.0,18999.0,2214.0,19831.0,4.5,44447.0,45317.0,89391.0,373.0,79545.0,4205.0,340.0,5301.0,31738.0,52063.0,5963.0,58026.0,16278.0,36891.0,4068.0,789.0,,79872.0,50.0,9146.0,298.0,377,17.0,4.0,,89764.0,,,,,,,Sarawak,Samarahan,13,4,13_4
Kedah,2,Pendang,11,2_11,2010,93598.0,629,0.4,24017.0,21330.0,2687.0,21404.0,4.4,46768.0,46830.0,92669.0,929.0,83102.0,3375.0,241.0,5951.0,27238.0,58342.0,8018.0,66360.0,20579.0,39836.0,5409.0,536.0,,83753.0,67.0,9379.0,229.0,141,18.0,11.0,10884.0,82714.0,,,,,,,Sarawak,Serian,13,5,13_5
Kedah,2,Pendang,11,2_11,2020,98922.0,629,0.6,29614.0,23814.0,5800.0,24077.0,4.1,52476.0,46446.0,97010.0,1912.0,88054.0,2832.0,413.0,5711.0,27166.0,64462.0,7294.0,68160.0,19645.0,43015.0,4145.0,849.0,506.0,89036.0,207.0,8350.0,347.0,460,16.0,506.0,21833.0,77089.0,,,,,,,Sarawak,Simunjan,13,6,13_6
Kedah,2,Pokok Sena,12,2_12,1970,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Sri Aman,13,7,13_7
Kedah,2,Pokok Sena,12,2_12,1980,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Lubok Antu,13,8,13_8
Kedah,2,Pokok Sena,12,2_12,1991,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Betong,13,9,13_9
Kedah,2,Pokok Sena,12,2_12,2000,,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Saratok,13,10,13_10
Kedah,2,Pokok Sena,12,2_12,2010,48347.0,244,,12178.0,10893.0,1285.0,10981.0,4.2,25371.0,22976.0,46597.0,1750.0,43004.0,2607.0,676.0,310.0,13756.0,30722.0,3869.0,34591.0,10444.0,21220.0,2492.0,435.0,,43929.0,179.0,3279.0,825.0,58,68.0,9.0,18514.0,29833.0,,,,,,,Sarawak,Sarikei,13,11,13_11
Kedah,2,Pokok Sena,12,2_12,2020,49812.0,244,0.3,15249.0,11954.0,3295.0,12091.0,3.7,27211.0,22601.0,47012.0,2800.0,43502.0,2359.0,757.0,394.0,13304.0,32848.0,3660.0,37784.0,12369.0,20803.0,2468.0,1200.0,944.0,44940.0,290.0,2628.0,885.0,120,5.0,944.0,19676.0,30136.0,,,,,,,Sarawak,Maradong,13,12,13_12
Kelantan,3,Bachok,1,3_1,1970,62162.0,279,,,,,,,30280.0,31882.0,62162.0,,60768.0,1095.0,16.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Daro,13,13,13_13
Kelantan,3,Bachok,1,3_1,1980,73953.0,279,1.7,,,,,,35502.0,38451.0,73953.0,,72751.0,936.0,18.0,248.0,32832.0,37299.0,3822.0,,,,,,,,,,,,,,,73953.0,,,,,,,Sarawak,Julau,13,14,13_14
Kelantan,3,Bachok,1,3_1,1991,98557.0,279,2.9,20982.0,18753.0,2229.0,18870.0,5.2,47862.0,50695.0,98258.0,299.0,96890.0,1039.0,21.0,308.0,43739.0,49619.0,5199.0,67725.0,29630.0,32967.0,3295.0,1833.0,,97230.0,9.0,1255.0,16.0,39,,3.0,,98557.0,,,,,,,Sarawak,Sibu,13,15,13_15
Kelantan,3,Bachok,1,3_1,2000,109384.0,279,1.0,23122.0,20538.0,2584.0,20619.0,5.3,54674.0,54710.0,108881.0,503.0,107610.0,947.0,6.0,318.0,46197.0,57190.0,5997.0,63187.0,20311.0,37310.0,4172.0,1394.0,,108141.0,5.0,1202.0,5.0,30,,1.0,,109384.0,,,,,,,Sarawak,Dalat,13,16,13_16
Kelantan,3,Bachok,1,3_1,2010,126350.0,279,1.4,27062.0,24328.0,2734.0,24462.0,5.0,63459.0,62891.0,125538.0,812.0,123817.0,1279.0,29.0,413.0,42932.0,76036.0,7382.0,83418.0,31101.0,45582.0,5708.0,1027.0,,124723.0,85.0,1507.0,24.0,8,,3.0,,126350.0,,,,,,,Sarawak,Mukah,13,17,13_17
Kelantan,3,Bachok,1,3_1,2020,157288.0,279,2.2,37058.0,29966.0,7092.0,31355.0,4.9,76210.0,81078.0,156130.0,1158.0,154240.0,1354.0,112.0,424.0,43156.0,104538.0,9594.0,114132.0,47556.0,58978.0,5885.0,1435.0,278.0,155139.0,160.0,1583.0,100.0,18,10.0,278.0,,157288.0,,,,,,,Sarawak,Kanowit,13,18,13_18
Kelantan,3,Kota Bharu,2,3_2,1970,207394.0,403,,,,,,,102708.0,104686.0,207394.0,,186057.0,18910.0,1709.0,718.0,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Bintulu,13,19,13_19
Kelantan,3,Kota Bharu,2,3_2,1980,275986.0,403,2.9,,,,,,135578.0,140408.0,275986.0,,248828.0,23491.0,2453.0,1214.0,111869.0,153482.0,10635.0,,,,,,,,,,,,,,215019.0,60967.0,,,,,,,Sarawak,Tatau,13,20,13_20
Kelantan,3,Kota Bharu,2,3_2,1991,366770.0,403,2.8,78673.0,68870.0,9803.0,70363.0,5.0,178955.0,187815.0,362619.0,4151.0,334747.0,24528.0,1855.0,1489.0,149453.0,201942.0,15375.0,260590.0,118123.0,125479.0,12351.0,4637.0,,338095.0,1894.0,22874.0,1249.0,1133,456.0,127.0,297634.0,69136.0,,,,,,,Sarawak,Kapit,13,21,13_21
Kelantan,3,Kota Bharu,2,3_2,2000,398835.0,403,0.8,90431.0,78303.0,12128.0,79163.0,4.9,197695.0,201140.0,393913.0,4922.0,370258.0,21334.0,1342.0,979.0,157031.0,224112.0,17692.0,241804.0,81185.0,142933.0,13922.0,3764.0,,374638.0,1471.0,20627.0,1140.0,748,142.0,69.0,324016.0,74819.0,,,,,,,Sarawak,Song,13,22,13_22
Kelantan,3,Kota Bharu,2,3_2,2010,468438.0,403,1.6,105571.0,94471.0,11100.0,96278.0,4.7,232752.0,235686.0,459880.0,8558.0,434917.0,22444.0,1320.0,1199.0,138077.0,305565.0,24796.0,330361.0,112989.0,194063.0,19556.0,3753.0,,442711.0,2007.0,21915.0,1391.0,265,65.0,84.0,419611.0,48827.0,,,,,,,Sarawak,Belaga,13,23,13_23
Kelantan,3,Kota Bharu,2,3_2,2020,555757.0,403,1.7,133413.0,108423.0,24990.0,115485.0,4.5,277807.0,277950.0,544531.0,11226.0,524700.0,16879.0,1390.0,1562.0,147669.0,372078.0,36010.0,408088.0,172652.0,202004.0,22060.0,6254.0,5118.0,531584.0,2916.0,15692.0,1189.0,340,147.0,3889.0,510456.0,45301.0,,,,,,,Sarawak,Miri,13,24,13_24
Kelantan,3,Machang,3,3_3,1970,51570.0,526,,,,,,,25358.0,26212.0,51570.0,,48290.0,3023.0,234.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Marudi,13,25,13_25
Kelantan,3,Machang,3,3_3,1980,58040.0,526,1.2,,,,,,27775.0,30265.0,58040.0,,54620.0,3072.0,307.0,41.0,24944.0,30499.0,2597.0,,,,,,,,,,,,,,,58040.0,,,,,,,Sarawak,Limbang,13,26,13_26
Kelantan,3,Machang,3,3_3,1991,71584.0,526,2.1,15592.0,13778.0,1814.0,13975.0,5.0,34907.0,36677.0,71094.0,490.0,67900.0,2931.0,207.0,56.0,31138.0,36409.0,4037.0,50116.0,21635.0,24790.0,2575.0,1116.0,,68500.0,60.0,2819.0,149.0,39,16.0,1.0,,71584.0,,,,,,,Sarawak,Lawas,13,27,13_27
Kelantan,3,Machang,3,3_3,2000,77762.0,526,0.8,18094.0,15347.0,2747.0,15496.0,4.9,38292.0,39470.0,77406.0,356.0,74677.0,2543.0,138.0,48.0,32590.0,40655.0,4517.0,45172.0,14067.0,27194.0,3230.0,681.0,,75035.0,33.0,2501.0,127.0,53,12.0,1.0,,77762.0,,,,,,,Sarawak,Matu,13,28,13_28
Kelantan,3,Machang,3,3_3,2010,89118.0,526,1.4,20206.0,17612.0,2594.0,17712.0,4.7,43756.0,45362.0,88220.0,898.0,85300.0,2462.0,394.0,64.0,27773.0,55440.0,5905.0,61345.0,24332.0,32205.0,4192.0,616.0,,86174.0,113.0,2455.0,359.0,8,3.0,6.0,15122.0,73996.0,,,,,,,Sarawak,Asajaya,13,29,13_29
Kelantan,3,Machang,3,3_3,2020,110008.0,526,2.1,25946.0,20824.0,5122.0,21963.0,4.9,54680.0,55328.0,108988.0,1020.0,106799.0,1972.0,104.0,113.0,35996.0,66567.0,7445.0,74012.0,31130.0,37272.0,4296.0,1212.0,102.0,107648.0,207.0,1960.0,117.0,46,11.0,19.0,26376.0,83632.0,,,,,,,Sarawak,Pakan,13,30,13_30
Kelantan,3,Pasir Mas,4,3_4,1970,100604.0,570,,,,,,,49328.0,51276.0,100604.0,,95767.0,3756.0,305.0,776.0,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Selangau,13,31,13_31
Kelantan,3,Pasir Mas,4,3_4,1980,118153.0,570,1.6,,,,,,57033.0,61120.0,118153.0,,113270.0,3874.0,277.0,732.0,50457.0,62268.0,5428.0,,,,,,,,,,,,,,13402.0,104751.0,,,,,,,Sarawak,Tebedu,13,32,13_32
Kelantan,3,Pasir Mas,4,3_4,1991,150035.0,570,2.4,33703.0,29618.0,4085.0,30012.0,5.0,72531.0,77504.0,147291.0,2744.0,142721.0,3678.0,183.0,709.0,63636.0,78449.0,7950.0,105676.0,45518.0,52170.0,5496.0,2492.0,,145681.0,67.0,4096.0,82.0,67,29.0,4.0,15374.0,134661.0,,,,,,,Sarawak,Pusa,13,33,13_33
Kelantan,3,Pasir Mas,4,3_4,2000,162312.0,570,0.8,37294.0,32602.0,4692.0,33011.0,4.9,80278.0,82034.0,160049.0,2263.0,156093.0,3279.0,35.0,642.0,67127.0,85683.0,9502.0,95185.0,28553.0,58082.0,6687.0,1863.0,,158378.0,50.0,3824.0,12.0,44,3.0,1.0,17217.0,145095.0,,,,,,,Sarawak,Kabong,13,34,13_34
Kelantan,3,Pasir Mas,4,3_4,2010,180878.0,570,1.1,42536.0,37477.0,5059.0,37643.0,4.8,90850.0,90028.0,177487.0,3391.0,173162.0,3560.0,26.0,739.0,58660.0,110336.0,11882.0,122218.0,39373.0,72414.0,9138.0,1293.0,,176789.0,102.0,3902.0,19.0,49,7.0,10.0,26785.0,154093.0,,,,,,,Sarawak,Tanjung Manis,13,35,13_35
Kelantan,3,Pasir Mas,4,3_4,2020,230424.0,570,2.4,54924.0,42988.0,11936.0,45128.0,5.1,116756.0,113668.0,227898.0,2526.0,223711.0,3343.0,29.0,815.0,71914.0,142373.0,16137.0,158510.0,63770.0,80840.0,10986.0,2359.0,555.0,225777.0,231.0,3849.0,5.0,6,3.0,553.0,50337.0,180087.0,,,,,,,Sarawak,Sebauh,13,36,13_36
Kelantan,3,Pasir Puteh,5,3_5,1970,70155.0,423,,,,,,,33941.0,36214.0,70155.0,,68134.0,1291.0,38.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,Sarawak,Bukit Mabong,13,37,13_37
Kelantan,3,Pasir Puteh,5,3_5,1980,80959.0,423,1.4,,,,,,38831.0,42128.0,80959.0,,78647.0,1433.0,95.0,784.0,35836.0,41278.0,3845.0,,,,,,,,,,,,,,,80959.0,,,,,,,Sarawak,Subis,13,38,13_38
Kelantan,3,Pasir Puteh,5,3_5,1991,96348.0,423,1.7,21955.0,19085.0,2870.0,19248.0,5.0,46693.0,49655.0,95898.0,450.0,93907.0,1116.0,41.0,834.0,42279.0,48785.0,5284.0,66521.0,28216.0,33229.0,3606.0,1470.0,,94466.0,20.0,1787.0,11.0,39,3.0,1.0,,96348.0,,,,,,,Sarawak,Beluru,13,39,13_39
